    ocorrencia_id,fração_origem,tipo,descricao_completa,data_ocorrencia,gravidade,resolvido,acao_tomada
OC00396,FR1103,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-06-21 16:43,3,False,em analise
OC00397,FR0738,Ruído,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-01-08 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00398,FR0793,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-06-05 16:43,1,False,A resolver
OC00399,FR0472,Limpeza,Lixo acumulado no patamar do 6º andar há vários dias. Cheiro nauseabundo.,2024-05-19 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00400,FR0881,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-11-02 16:43,4,False,A resolver
OC00401,FR1465,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-10-15 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00402,FR1834,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-02-16 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00403,FR0417,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-11-23 16:43,2,False,em analise
OC00404,FR0463,Ruído,    Obras não autorizadas no apartamento 3C fora do horário permitido. Utilização de berbequim e martelo após as 20h.    ,2025-01-27 16:43,3,False,Pendente
OC00405,FR0871,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 98). Já aconteceu várias vezes.,2024-04-14 16:43,2,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00406,FR0934,ruido,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-12-11 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00407,FR0155,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-06-13 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00408,FR1995,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 5E. Já causou danos na pintura e no rodapé.",2025-02-04 16:43,3,False,Em análise pela administração
OC00409,FR1283,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 1A. Já causou danos na pintura e no rodapé.",2025-05-18 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00410,FR2008,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2025/05/19 16:43:25,3,Não,Em análise pela administração
OC00411,FR1879,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-02-28 16:43,1,False,em analise
OC00412,FR0370,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-09-04 16:43,5,False,Pendente
OC00413,FR2117,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-09-08 16:43,5,False,A resolver
OC00414,FR1464,Limpeza,Lixo acumulado no patamar do 2º andar há vários dias. Cheiro nauseabundo.,2025-09-08 16:43,3,False,A resolver
OC00415,FR1588,Limpeza,Lixo acumulado no patamar do 4º andar há vários dias. Cheiro nauseabundo.,2025-05-17 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00416,FR0470,Ruído,Obras não autorizadas no apartamento 3C fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-11-08 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00417,FR2348,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-12-01 16:43,3,False,Em análise pela administração
OC00418,FR1641,ruido,Cão do apartamento 1A ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-01-16 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00419,FR1867,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 4D. Já causou danos na pintura e no rodapé.",2025-07-18 16:43,3,False,Pendente
OC00420,FR1871,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 99). Já aconteceu várias vezes.,2025-01-31 16:43,3,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00421,FR0001,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 79). Já aconteceu várias vezes.,2025-09-10 16:43,2,False,Em análise pela administração
OC00422,FR2113,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 1A. Já causou danos na pintura e no rodapé.",2024-04-21 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00423,FR0001,ruido,Obras não autorizadas no apartamento 4D fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-12-10 16:43,1,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00424,FR2142,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-08-31 16:43,4,False,Em análise pela administração
OC00425,FR0497,Vandalismo,Grafittis na entrada do bloco B. Necessária limpeza e eventual instalação de câmaras.,2025-05-22 16:43,1,False,Pendente
OC00426,FR0338,Seguranca,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-06-15 16:43,4,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00427,FR0808,limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-12-12 16:43,4,False,em analise
OC00428,FR0736,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-08-07 16:43,1,False,Em análise pela administração
OC00429,FR0149,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-07-25 16:43,4,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00430,FR1222,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",18-11-2024 16:43,4,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00431,FR1561,Ruído,Cão do apartamento 5E ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-06-28 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00432,FR0451,Limpeza,Lixo acumulado no patamar do 7º andar há vários dias. Cheiro nauseabundo.,2025-02-14 16:43,4,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00433,FR0221,Ruído,"Barulho excessivo proveniente do apartamento 2B durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",25/05/2024 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00434,FR1247,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-04-24 16:43,1,False,Pendente
OC00435,FR2424,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2024-08-27 16:43,2,S,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00436,FR1716,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2025-09-05 16:43,4,False,Em análise pela administração
OC00437,FR0701,Limpeza,Lixo acumulado no patamar do 4º andar há vários dias. Cheiro nauseabundo.,2024-06-27 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00438,FR0427,Ruído,Cão do apartamento 1A ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-08-26 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00439,FR2270,Ruído,Cão do apartamento 5E ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-04-27 16:43,2,False,em analise
OC00440,FR1968,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 3C. Já causou danos na pintura e no rodapé.",2024-10-03 16:43,5,False,Pendente
OC00441,FR1601,Infiltração,MANCHA DE HUMIDADE NO TETO DA SALA COM GOTEJAMENTO ATIVO. SUSPEITA DE RUTURA NA CANALIZAÇÃO DO APARTAMENTO SUPERIOR.,2024-05-27 16:43,1,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00442,FR2380,Ruído,"Barulho excessivo proveniente do apartamento 2B durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-06-19 16:43,3,False,Pendente
OC00443,FR1942,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2024-09-25 16:43,1,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00444,FR0777,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-11-23 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00445,FR1731,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-12-14 16:43,3,False,A resolver
OC00446,FR0931,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-05-21 16:43,3,False,em analise
OC00447,FR0080,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-12-23 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00448,FR0803,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-03-29 16:43,4,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00449,FR1272,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",2024-04-28 16:43,5,True,
OC00450,FR2235,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-01-31 16:43,2,False,Em análise pela administração
OC00451,FR2240,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-03-23 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00452,FR0944,Ruído,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-10-21 16:43,2,False,Em análise pela administração
OC00453,FR1017,Limpeza,,2024-08-24 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00454,FR0640,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-08-28 16:43,4,False,em analise
OC00455,FR1534,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-02-17 16:43,3,False,Pendente
OC00456,FR1583,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-09-02 16:43,3,False,A resolver
OC00457,FR0224,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-01-11 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00458,FR1037,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-10-22 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00459,FR2217,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-06-21 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00460,FR0316,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-06-12 16:43,0,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00461,FR0977,Ruído,Obras não autorizadas no apartamento 1A fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-09-07 16:43,10,False,Em análise pela administração
OC00462,FR0459,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-05-09 16:43,1,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00463,FR0562,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-06-17 16:43,3,False,A resolver
OC00464,FR0344,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-08-11 16:43,5,False,A resolver
